Afghanistan,AFG,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,..,..,22.13704137,20.63432272,25.74031404,26.42019908,22.04289675,25.77397074,29.97558252,33.59761887,33.70143232,..
Afghanistan,AFG,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,..,..,21.22966322,22.12404249,10.46680769,10.051874,13.38724696,14.05811237,12.9525996,14.27365702,16.05036772,..
Afghanistan,AFG,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..,..,..,..,..,..,..,..,10.42081714,14.3421528,18.3800424,..
Afghanistan,AFG,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,..,..,..,..,..,..,..,..,36.28907741,37.06956358,54.50542721,..
Afghanistan,AFG,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,..,..,..,..,..,..,..,..,11.5,13,16.7,..
Afghanistan,AFG,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,..,..,8.613730505,10.13111817,12.6780099,13.03926222,..,..,..,..,..,..
Afghanistan,AFG,Time required to start a business (days),IC.REG.DURS,..,..,8.5,8.5,8.5,8.5,8.5,8.5,..,..,..,..
Afghanistan,AFG,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,6.882102943,7.585382331,9.502652783,9.898450897,..,..,..,..,..,..
Afghanistan,AFG,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,1.298012878,0.994575823,0.956772141,0.9452268,1.006745856,1.170968382,1.358856927,1.827933856,..,..
Afghanistan,AFG,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,0,56.26314295,58.39109599,62.37109623,67.13641492,59.90264778,59.78387904,58.1902139,56.55443457,..,..
Afghanistan,AFG,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,..,..,..,..,..,..,0,0,..,..,..,..
Afghanistan,AFG,Statistical Capacity Score (Overall Average) (scale 0 - 100),IQ.SCI.OVRL,..,..,54.44444444,51.1111,51.1111,51.1111,50,50,57.7778,..,..,..
Afghanistan,AFG,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,..,37.28611536,40.48859809,43.34641959,39.35623055,41.52834439,45.8754658,40.64481801,36.65577273,43.16405738,43.77279517,..
Afghanistan,AFG,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,..,61.22105744,93.23664188,100,106.3025337,108.4152518,105.6302459,111.9034264,118.1456363,106.029777,..,..
Afghanistan,AFG,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,2529865268,2596917266,2596050086,2751986639,2678760424,2661685957,3040072312,3555784340,3393247242,..
Afghanistan,AFG,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,..,..,1.938177801,3.299608352,4.333403208,4.353572015,3.323800002,2.974238093,2.673975013,..,..,..
Afghanistan,AFG,Net migration,SM.POP.NETM,-666001,-1007135,255611,-281739,-90238,-47090,-47205,-8082,166821,-183672,-65846,-65846
Afghanistan,AFG,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,..,..,253367821.6,348624717.3,627710802.4,822731630.2,803546453.8,828571904.1,788917115.2,320000000,370000000,300000000
Afghanistan,AFG,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,10,170000,42975262.5,169146608,93591315.3,51533896.77,119435105.7,23404553.65,12970147.98,20600976,..,..
Afghanistan,AFG,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,122720001.2,136009994.5,4942970215,4274229980,4069409912,3811739990,3792489990,4136990234,4208899902,4690520020,3893270020,..
Albania,ALB,"Population, total",SP.POP.TOTL,3286542,3089027,2889104,2880703,2876101,2873457,2866376,2854191,2837849,2811666,2777689,2745972
Albania,ALB,Population growth (annual %),SP.POP.GROW,1.799085593,-0.637356834,-0.207047,-0.291205787,-0.159880412,-0.091972294,-0.246732042,-0.426007367,-0.574206959,-0.926918062,-1.21579032,-1.148417638
Albania,ALB,Surface area (sq. km),AG.SRF.TOTL.K2,28750,28750,28750,28750,28750,28750,28750,28750,28750,28750,..,..
Albania,ALB,Population density (people per sq. km of land area),EN.POP.DNST,119.9467883,112.7382117,105.4417518,105.135146,104.9671898,104.8706934,104.6122628,104.1675547,103.5711314,102.6155474,..,..
Albania,ALB,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,23.7,23.4,23,21.8,22,..,..,..
Albania,ALB,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,1,0.1,0.1,0.4,0,0,0,..,..,..
Albania,ALB,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,2144674610,3406993379,13115548997,12635760849,12420735754,12329821974,13932831359,14933195208,14946210782,17145585256,18815089738,20773695503
Albania,ALB,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,650,1100,4540,4390,4320,4290,4860,5230,5270,6100,6770,7570
Albania,ALB,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,8371737598,12286344007,32825051620,33981401261,35302726460,36782961161,38641123831,41175886638,40292463124,45086289512,53151651064,57976724227
Albania,ALB,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,2550,3980,11360,11800,12270,12800,13480,14430,14200,16040,19140,21110
Albania,ALB,Income share held by lowest 20%,SI.DST.FRST.20,..,..,7,7.7,7.3,7.6,7.9,8.5,8.4,..,..,..
Albania,ALB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.144,75.404,78.407,78.644,78.86,79.047,79.184,79.282,76.989,76.463,76.833,..
Albania,ALB,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.9,2.231,1.674,1.613,1.551,1.491,1.44,1.414,1.4,1.39,1.376,..
Albania,ALB,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,14.815,14.792,20.942,20.276,18.171,16.585,15.58,15.013,14.672,14.517,14.46,..
Albania,ALB,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,..,57.5,..,..,..,..,46,..,..,..,..,..
Albania,ALB,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,93,99.1,..,..,..,..,99.8,..,..,..,..,..
Albania,ALB,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,40.7,27.1,9.9,9.6,9.4,9.3,9.3,9.4,9.4,9.5,9.4,..
Albania,ALB,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,..,1.5,..,..,..,..,..,..
Albania,ALB,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,88,95,98,97,96,96,94,95,91,87,86,..
Albania,ALB,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..,99.16690826,112.1794968,107.2767868,107.4077301,110.0476685,105.7085571,101.7207184,99.46858978,98.22325897,97.74899292,..
Albania,ALB,"School enrollment, primary (% gross)",SE.PRM.ENRR,99.37259674,109.1253433,114.0433197,113.3031387,110.9577332,109.7161636,107.4036789,104.310257,100.6136017,97.60494995,95.60671234,..
Albania,ALB,"School enrollment, secondary (% gross)",SE.SEC.ENRR,89.91551208,69.75245667,104.2880325,103.0848999,100.2199783,99.30895996,99.85478973,99.24539948,96.16747284,96.88622284,95.70340729,..
Albania,ALB,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.946529984,0.976209998,0.976679981,0.982420027,0.993550003,1.004320025,1.01730001,1.018630028,1.023990035,1.025709987,..,..
Albania,ALB,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,..
Albania,ALB,Forest area (sq. km),AG.LND.FRST.K2,7888,7693,7877.64,7891.875,7891.8,7889.025,7889,7889,7889,7889,..,..
Albania,ALB,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,..,..,..,13.14774946,13.52568255,13.52568255,14.17392896,14.17392896,14.17519749,14.17519727,..
Albania,ALB,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,4.460966543,6.83197026,3.996208178,3.420074349,4.059479554,4.055762082,3.56133829,4.204460967,2.921933086,..,..,..
Albania,ALB,Urban population growth (annual %),SP.URB.GROW,2.543042545,0.742478629,1.646115996,1.484764333,1.54401448,1.541284964,1.317162104,1.071413549,0.857610923,0.44340448,0.093716063,0.103888261
Albania,ALB,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,813.2556955,580.4947642,808.4558396,..,..,..,..,..,..,..,..,..
Albania,ALB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.844035463,1.031567545,1.795712442,1.665218525,1.590069333,1.880557113,1.85464154,1.749462457,1.544550115,..,..,..
Albania,ALB,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,552.2521848,1449.647413,2309.366503,..,..,..,..,..,..,..,..,..
Albania,ALB,GDP (current US$),NY.GDP.MKTP.CD,2028553750,3480355258,13228147516,11386853113,11861199831,13019726212,15156424015,15401826127,15162734205,17930565119,18916378861,22977677861
Albania,ALB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-9.57564017,6.946216592,1.774448853,2.218726375,3.314980684,3.80259872,4.019345617,2.087711996,-3.302082039,8.908527818,4.856401652,3.439149499
Albania,ALB,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,-0.431368813,5.647471468,1.54991707,0.56399135,-0.632653419,1.450731581,1.472953487,1.257024829,0.696542442,3.45443199,9.866013431,4.553082811
Albania,ALB,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,..,24.51541204,19.99018136,19.78021442,19.84999447,19.02212664,18.4294953,18.38933234,19.22522271,18.35812525,18.62282145,18.26698386
Albania,ALB,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,..,19.39568914,21.50884574,21.763681,21.14196535,20.35840836,21.27941019,20.61965488,20.1145302,20.74698491,21.39440615,21.15616434
Albania,ALB,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,15.40506383,20.11528555,28.21300146,27.26739115,28.97789918,31.56979831,31.57195441,31.30426989,22.65778961,31.30916076,37.39542221,39.62339601
Albania,ALB,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,24.03189957,43.33878759,47.19484414,44.53361519,45.83196365,46.62445122,45.23622971,44.97492476,37.17193982,44.70882135,47.75425831,44.91489468
Albania,ALB,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,30.36094681,30.79625857,25.67469263,25.8190485,25.22382594,25.05253803,23.91020539,23.01259551,22.96503001,24.81229514,..,..
Albania,ALB,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,..,..,24.5250981,24.7381502,24.27857375,25.73312879,25.47746732,25.14138588,23.82403651,25.18865625,..,..
Albania,ALB,Time required to start a business (days),IC.REG.DURS,..,..,5,5,5,5,4.5,4.5,..,..,..,..
Albania,ALB,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,..,..,73.18125194,68.13827113,66.39007178,63.61066652,58.49574563,61.42125914,69.07709055,63.97435296,60.05081832,56.40599504
Albania,ALB,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,18.30193614,18.51578986,17.59022981,18.88748606,18.54596747,18.14437719,16.9832623,18.19858944,..,..
Albania,ALB,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,5.88830072,1.246360242,1.346515991,1.162303864,1.103581009,1.109151006,1.160544785,1.280805962,1.298479116,1.220844661,1.584880924,..
Albania,ALB,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,0.936229188,116.4887372,117.9871153,116.9622462,125.9205273,94.36446759,91.51642864,91.35050062,92.31992041,97.88570679,..
Albania,ALB,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,..,..,0.257234804,1.634190367,0.784313365,0.088456367,0.044701983,0.128427413,0.285854496,0.419509989,0.059640998,..
Albania,ALB,Statistical Capacity Score (Overall Average) (scale 0 - 100),IQ.SCI.OVRL,..,..,75.55555556,72.22223333,82.22223333,88.8889,82.22223333,78.8889,87.7778,..,..,..
Albania,ALB,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,30.07068459,38.84660903,57.8387865,54.61561626,55.40754809,58.08877911,58.02819973,55.92194022,53.26216163,62.89260782,67.17987673,56.3024692
Albania,ALB,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,..,108.1429489,101.1418986,100,101.0767055,104.0747474,104.1489993,103.9745075,103.9294905,103.7218886,..,..
Albania,ALB,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,1122051223,8512452310,8447046911,8516222980,9801454504,9651086367,9274545229,10477366101,11054877742,10454989642,..
Albania,ALB,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,..,4.478135531,17.53496614,33.524216,15.16811956,11.14093814,20.69174929,12.08254781,29.71549468,14.53503206,9.511870263,..
Albania,ALB,Net migration,SM.POP.NETM,-52723,-63610,-14265,-12240,-10887,-9768,-9106,-8889,-9117,-10612,-8000,-8000
Albania,ALB,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,..,597800000,1421007454,1290863508,1306009167,1311822432,1458210056,1472812242,1465987212,1718355918,1745245136,1970000000
Albania,ALB,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,..,143000000,1149927986,989578334.8,1044389555,1022757857,1204383364,1201022154,1069744880,1218586452,1441381891,..
Albania,ALB,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,11050000.19,317850006.1,281170013.4,335160003.7,171039993.3,168350006.1,344519989,27069999.69,309579986.6,633419982.9,315510009.8,..
Algeria,DZA,"Population, total",SP.POP.TOTL,25518074,30774621,38760168,39543154,40339329,41136546,41927007,42705368,43451666,44177969,44903225,45606480
Algeria,DZA,Population growth (annual %),SP.POP.GROW,2.494067638,1.402290858,1.97904881,1.999946051,1.993431689,1.957002471,1.903325428,1.839444886,1.732456728,1.657703201,1.628339254,1.554019324
Algeria,DZA,Surface area (sq. km),AG.SRF.TOTL.K2,2381740,2381740,2381740,2381741,2381741,2381741,2381741,2381741,2381741,2381741,..,..
Algeria,DZA,Population density (people per sq. km of land area),EN.POP.DNST,10.71404687,12.92106653,16.27388716,16.60262556,16.93690834,17.27162861,17.6035123,17.93031568,18.24365706,18.54860331,..,..
Algeria,DZA,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,60956936668,49486762889,2.36327E+11,2.15807E+11,2.01027E+11,1.85016E+11,1.89281E+11,1.9406E+11,1.77027E+11,1.84244E+11,2.01445E+11,2.26263E+11
Algeria,DZA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,2390,1610,6100,5460,4980,4500,4510,4540,4070,4170,4490,4960
Algeria,DZA,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,1.86415E+11,2.70969E+11,5.6528E+11,5.41234E+11,5.45394E+11,5.56023E+11,5.70984E+11,5.89311E+11,5.49034E+11,6.36322E+11,7.02938E+11,7.65521E+11
Algeria,DZA,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,7310,8800,14580,13690,13520,13520,13620,13800,12640,14400,15650,16790
Algeria,DZA,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.416,70.478,75.11,75.622,75.732,75.743,76.066,76.474,74.453,76.377,77.129,..
Algeria,DZA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.556,2.566,3.004,3.041,3.051,3.05,3.023,2.988,2.942,2.889,2.829,..
Algeria,DZA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,24.322,9.302,12.771,11.888,12.731,12.872,12.654,12.303,12.057,11.714,11.564,..
Algeria,DZA,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,..,64,..,..,..,..,..,53.6,..,..,..,..
Algeria,DZA,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,92,..,..,..,..,..,98.8,..,..,..,..
Algeria,DZA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,51,41.7,25.7,25.3,24.9,24.5,24,23.5,22.9,22.3,21.8,..
Algeria,DZA,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,5.4,..,..,..,..,..,2.7,..,..,..,..
Algeria,DZA,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,83,80,95,95,94,88,80,80,80,79,79,..
Algeria,DZA,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,81.42395782,82.37190247,101.0060425,98.12547302,100.4898376,102.32061,102.6879883,99.72988892,102.2409363,99.75267792,94.71138763,99.67884064
Algeria,DZA,"School enrollment, primary (% gross)",SE.PRM.ENRR,93.76016235,109.7766495,111.6866989,110.8422699,110.6881027,109.8377075,108.7034836,107.7751312,110.3305664,106.9955673,108.3439331,108.7616425
Algeria,DZA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,60.45378876,64.91104889,..,..,..,..,..,..,..,..,105.9325485,102.7021484
Algeria,DZA,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.817080021,0.964209974,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,..
Algeria,DZA,Forest area (sq. km),AG.LND.FRST.K2,16670,15790,19484,19560,19560,19430,19300,19390,19490,19583.333,..,..
Algeria,DZA,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,..,..,..,7.10549986,7.105493117,7.105493117,7.105454488,4.400036332,4.400036332,4.400036332,..
Algeria,DZA,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,39.44162888,50.08527527,76.19216976,79.61234107,82.0663288,87.15212946,87.15212946,87.15212946,87.15212946,..,..,..
Algeria,DZA,Urban population growth (annual %),SP.URB.GROW,4.016594614,2.748112305,2.901821798,2.888877932,2.852142557,2.783424625,2.700947183,2.607529824,2.472988752,2.371249675,2.314093577,2.215178872
Algeria,DZA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,869.3878308,877.1719073,1333.136069,..,..,..,..,..,..,..,..,..
Algeria,DZA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.466365604,2.601065339,3.811521147,3.951960939,3.833834222,3.833681126,3.924298722,3.994401828,3.71822337,..,..,..
Algeria,DZA,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,536.6000585,689.2367578,1368.621519,..,..,..,..,..,..,..,..,..
Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD,62048507531,54790398570,2.38943E+11,1.87494E+11,1.80764E+11,1.89881E+11,1.94554E+11,1.9346E+11,1.64873E+11,1.86265E+11,2.2556E+11,2.39899E+11
Algeria,DZA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.80000058,3.800000001,4.1,3.2,3.9,1.5,1.4,0.9,-5,3.8,3.6,4.1
Algeria,DZA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,30.25959854,22.67800919,1.450364661,-4.986744795,0.856688224,4.938007295,6.164678365,0.882992828,-4.711383916,15.95389805,22.88607524,-2.258254272
Algeria,DZA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,..,8.395048495,9.407074409,10.5327897,11.06831305,11.03188093,11.24383014,11.47917989,12.83416939,11.23340263,10.61686365,13.15335871
Algeria,DZA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,..,53.33096965,38.56141383,32.75650093,32.20516405,33.47669495,35.34325861,33.57432118,30.02358038,36.3169164,43.06079322,37.99855873
Algeria,DZA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,23.44368508,42.06971772,27.61948637,20.52814168,18.48668797,20.33367952,23.42310574,20.40794195,15.53520111,23.88250782,31.44685581,25.16752082
Algeria,DZA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,24.9370286,20.78862591,29.3040556,32.67648091,31.27424482,29.48713665,29.01306194,26.09890066,24.85455545,23.38839519,20.39435098,21.02837305
Algeria,DZA,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,28.58942067,23.5639069,46.89847934,51.77961256,51.64151429,48.26759226,46.4568595,44.62956179,42.94935768,39.0886224,34.85165036,37.73728219
Algeria,DZA,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,Time required to start a business (days),IC.REG.DURS,..,..,20,18,18,18,18,18,..,..,..,..
Algeria,DZA,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..
